"tile","band","increment","decrease","average_difference","avg_abs_diff","avg_difference_percent","avg_abs_diff_perc","correlation","std_dev","out_name","year","abs_increment","tile_band","Location"
"17SNB","SWIR2",10,"False",-0.0779902388985838,1.24428886131115,-0.356258537615268,5.92535517476168,0.95882836168407,1.78478526501266,"17SNB_B12_10_I",2020,10,"17SNB_B12","USA West"
"20MMD","SWIR2",10,"False",0.213754446402391,1.12908966809612,0.496322871678856,3.6207776334245,0.946311539520121,1.48271303655485,"20MMD_B12_10_I",2020,10,"20MMD_B12","Brazil"
"32TMT","SWIR2",10,"False",0.911907565436137,1.22279163652553,8.77250329120297,10.9057558111743,0.991249562908991,1.34758063129624,"32TMT_B12_10_I",2020,10,"32TMT_B12","Switzerland"
"32UQU","SWIR2",10,"False",1.03473128080943,1.2410239536324,10.6870421670068,20.0796346997637,0.983445566085366,1.73304178158477,"32UQU_B12_10_I",2020,10,"32UQU_B12","Germany"
"33NTG","SWIR2",10,"False",-1.50624287162108,1.78322012454085,-6.30135479196571,19.8140730077013,0.993538771004585,1.92641544282009,"33NTG_B12_10_I",2020,10,"33NTG_B12","Cameroon"
"34UFD","SWIR2",10,"False",0.37117611476574,1.08899745053993,-10.4993049762196,31.0635253116784,0.964064612858929,1.5841241533827,"34UFD_B12_10_I",2020,10,"34UFD_B12","Poland"
"35VML","SWIR2",10,"False",0.954539929737574,1.19203593257375,17.4942881856483,27.6664003374518,0.885547208504364,1.14934011397955,"35VML_B12_10_I",2020,10,"35VML_B12","Finland"
"49NHC","SWIR2",10,"False",-2.39783855058655,3.8317600549208,-5.07033448100689,9.55691178465614,0.877557642637533,3.94082351771996,"49NHC_B12_10_I",2020,10,"49NHC_B12","Malaysia"
"49UCP","SWIR2",10,"False",1.68918004661604,2.26110504719142,13.3306990892949,46.1496753488247,0.890891316601265,3.2170150656673,"49UCP_B12_10_I",2020,10,"49UCP_B12","Mongolia"
"55HEV","SWIR2",10,"False",2.74324578883226,3.15760429117657,42.549694841118,57.9550016820447,0.907429041539041,3.34369815041796,"55HEV_B12_10_I",2020,10,"55HEV_B12","Australia"
"10TES","RedEdge",-10,"True",-5.42001193912548,5.43988327681477,-33.5028157666328,35.0204829370894,0.938677685303449,2.73844876495062,"10TES_B05_10_D",2020,10,"10TES_B05","USA East"
"17SNB","RedEdge",-10,"True",-4.69709244438547,5.18803716264455,-27.3184886810489,30.0246145033571,0.694604725376652,5.16221312260009,"17SNB_B05_10_D",2020,10,"17SNB_B05","USA West"
"20MMD","RedEdge",-10,"True",-0.39815230764582,1.27904386633683,-0.909185715554965,4.20603689668681,0.920336547713817,1.64722578314631,"20MMD_B05_10_D",2020,10,"20MMD_B05","Brazil"
"32TMT","RedEdge",-10,"True",0.18037156886827,1.37638584167191,-4.95997473081099,11.4718234168657,0.992044832512361,1.80279965083906,"32TMT_B05_10_D",2020,10,"32TMT_B05","Switzerland"
"32UQU","RedEdge",-10,"True",-1.71242525995132,2.01493244736285,-10.2825045735314,27.2975506874089,0.973150159471006,2.52248589446596,"32UQU_B05_10_D",2020,10,"32UQU_B05","Germany"
"33NTG","RedEdge",-10,"True",-1.36886329413094,1.65510022627888,-7.2652877926907,19.4896619518285,0.990896373329531,2.03758850711195,"33NTG_B05_10_D",2020,10,"33NTG_B05","Cameroon"
"34UFD","RedEdge",-10,"True",-1.12200919817789,1.22011178661653,-28.5899812854618,34.0138747288432,0.970384330539492,1.28029737061884,"34UFD_B05_10_D",2020,10,"34UFD_B05","Poland"
"35VML","RedEdge",-10,"True",-1.49309861804259,1.56651635213219,-47.734760213269,50.9864907617749,0.819888421031836,1.15674025211891,"35VML_B05_10_D",2020,10,"35VML_B05","Finland"
"49NHC","RedEdge",-10,"True",-2.48491246675555,3.46874073347749,-5.26803413491272,8.5379860471279,0.917255999020885,3.33789476057227,"49NHC_B05_10_D",2020,10,"49NHC_B05","Malaysia"
"49UCP","RedEdge",-10,"True",-1.64827258053809,1.69776321945736,-54.6427200330365,56.9997782743546,0.927648797628802,1.96295557574,"49UCP_B05_10_D",2020,10,"49UCP_B05","Mongolia"
"55HEV","RedEdge",-10,"True",-0.56820065443878,2.43320602492906,0.585954166102042,50.2304687755162,0.911692796646195,3.14552804766455,"55HEV_B05_10_D",2020,10,"55HEV_B05","Australia"
"10TES","NIR2",-10,"True",-0.660476887855566,1.79748973973677,4.00005801631791,15.9424801143228,0.96513583931719,2.24010889738079,"10TES_B8A_10_D",2020,10,"10TES_B8A","USA East"
"17SNB","NIR2",-10,"True",-2.01284360214004,3.0684415962749,-8.64509996143299,15.4412717370068,0.821397912181804,3.60683194868436,"17SNB_B8A_10_D",2020,10,"17SNB_B8A","USA West"
"20MMD","NIR2",-10,"True",-0.933396728503861,1.2502103167519,-2.99786564832351,4.28085768625154,0.940712961768326,1.52146852977042,"20MMD_B8A_10_D",2020,10,"20MMD_B8A","Brazil"
"32TMT","NIR2",-10,"True",-0.193108664088417,0.861464817531906,1.09058974674284,8.36421561323953,0.992669760880912,1.24876524236704,"32TMT_B8A_10_D",2020,10,"32TMT_B8A","Switzerland"
"32UQU","NIR2",-10,"True",0.431330531171909,1.92073263292793,32.0615784127792,42.0707506922229,0.953491470789925,2.58777151428493,"32UQU_B8A_10_D",2020,10,"32UQU_B8A","Germany"
"33NTG","NIR2",-10,"True",2.85957546881749,4.68532310482513,47.9093180346833,53.7387326918748,0.953012394420168,5.97654482459383,"33NTG_B8A_10_D",2020,10,"33NTG_B8A","Cameroon"
"34UFD","NIR2",-10,"True",1.37707896212225,2.29642294376441,47.637056401856,56.4840347341575,0.845404147909449,2.53607691259919,"34UFD_B8A_10_D",2020,10,"34UFD_B8A","Poland"
"35VML","NIR2",-10,"True",0.363081145872339,1.14925102514313,14.0142300219855,28.6204031562656,0.684429887695021,1.48314928161262,"35VML_B8A_10_D",2020,10,"35VML_B8A","Finland"
"49NHC","NIR2",-10,"True",-3.47474620472362,4.19214020248832,-7.90852691452715,10.5394867620201,0.91125017933338,3.38405833626613,"49NHC_B8A_10_D",2020,10,"49NHC_B8A","Malaysia"
"49UCP","NIR2",-10,"True",5.65193931970249,5.71760554531794,99.0225995631009,99.5812042897411,0.837234473641669,2.74615727348272,"49UCP_B8A_10_D",2020,10,"49UCP_B8A","Mongolia"
"55HEV","NIR2",-10,"True",3.92477573224622,4.02201734262349,68.851161575116,69.52687245207,0.924019515964348,2.8841049350524,"55HEV_B8A_10_D",2020,10,"55HEV_B8A","Australia"
"10TES","SWIR1",-10,"True",-0.506271084790531,0.763506349928072,-1.37797842239537,6.48551782086102,0.992338405821412,0.982846500894612,"10TES_B11_10_D",2020,10,"10TES_B11","USA East"
"17SNB","SWIR1",-10,"True",1.2958494510643,2.072694066254,5.41144956886286,10.1675839592725,0.914146608095272,2.65668762491577,"17SNB_B11_10_D",2020,10,"17SNB_B11","USA West"
"20MMD","SWIR1",-10,"True",-1.81543783543491,1.88448963143205,-5.57397083426058,6.07209677786281,0.950156546981982,1.31498542533963,"20MMD_B11_10_D",2020,10,"20MMD_B11","Brazil"
"32TMT","SWIR1",-10,"True",-0.159689201358695,0.694518584579844,-1.10583488854959,6.22298083127902,0.993924825938546,1.11032796367255,"32TMT_B11_10_D",2020,10,"32TMT_B11","Switzerland"
"32UQU","SWIR1",-10,"True",0.249343499689306,0.787703287499852,6.04496303306475,16.192538141181,0.986133291492387,1.34370693579397,"32UQU_B11_10_D",2020,10,"32UQU_B11","Germany"
"33NTG","SWIR1",-10,"True",-0.869190893924162,1.24381302523928,-14.367661177436,19.1132772655865,0.993431380089172,1.74316817777511,"33NTG_B11_10_D",2020,10,"33NTG_B11","Cameroon"
"34UFD","SWIR1",-10,"True",-0.524301763603608,1.15136169405636,-22.5134592751007,35.6054793867762,0.942087650026595,1.62325132515675,"34UFD_B11_10_D",2020,10,"34UFD_B11","Poland"
"35VML","SWIR1",-10,"True",-1.51492327354862,1.60679425431446,-48.4588916093484,52.4200882868662,0.776373530220029,1.31056391467284,"35VML_B11_10_D",2020,10,"35VML_B11","Finland"
"49NHC","SWIR1",-10,"True",-0.293694936958501,0.446065626317516,-0.575433742224286,1.10464980914157,0.997331428481426,0.616675504733015,"49NHC_B11_10_D",2020,10,"49NHC_B11","Malaysia"
"49UCP","SWIR1",-10,"True",-0.802792158305532,1.54068368504128,-17.3478800014704,42.3987028251056,0.846375652680276,2.36794425443168,"49UCP_B11_10_D",2020,10,"49UCP_B11","Mongolia"
"55HEV","SWIR1",-10,"True",0.638863610025132,1.94125806592223,15.9325302329837,50.3565397975981,0.940348025967926,2.62515682088396,"55HEV_B11_10_D",2020,10,"55HEV_B11","Australia"
"10TES","SWIR2",-10,"True",1.94652378334828,1.99999107289762,10.7283682702458,11.8404562511507,0.980366181782335,1.59563314571854,"10TES_B12_10_D",2020,10,"10TES_B12","USA East"
"17SNB","SWIR2",-10,"True",-0.697295406361283,2.08883820194666,-3.6989132967068,10.3026999801543,0.904754214647028,2.7784719067291,"17SNB_B12_10_D",2020,10,"17SNB_B12","USA West"
"20MMD","SWIR2",-10,"True",-1.48412265401299,1.55304939748199,-4.78088213386892,5.0744149006788,0.959884631325664,1.25007513754544,"20MMD_B12_10_D",2020,10,"20MMD_B12","Brazil"
"32TMT","SWIR2",-10,"True",0.321697955643746,1.18905244798219,5.51074016570135,10.4385284174433,0.98985987689246,1.54135140488999,"32TMT_B12_10_D",2020,10,"32TMT_B12","Switzerland"
"32UQU","SWIR2",-10,"True",1.22106632169583,1.42358656800589,14.7470187601031,21.8216391728836,0.984319072070336,1.75066128811403,"32UQU_B12_10_D",2020,10,"32UQU_B12","Germany"
"33NTG","SWIR2",-10,"True",-1.19726283731548,1.36767058920342,-2.03166079873071,12.6325643980034,0.997867232861214,1.40284017332584,"33NTG_B12_10_D",2020,10,"33NTG_B12","Cameroon"
"34UFD","SWIR2",-10,"True",-0.00938266544333171,1.10149736222276,-19.3186657286185,37.4471361953332,0.957268307390193,1.5469000145534,"34UFD_B12_10_D",2020,10,"34UFD_B12","Poland"
"35VML","SWIR2",-10,"True",2.60193311686997,2.78758909376849,40.1424502753008,49.1808577632968,0.828162897203719,1.98328573540181,"35VML_B12_10_D",2020,10,"35VML_B12","Finland"
"49NHC","SWIR2",-10,"True",-3.0498698592036,4.01403653499448,-7.01575364316204,10.1785477127427,0.885088635653252,3.80317797324213,"49NHC_B12_10_D",2020,10,"49NHC_B12","Malaysia"
"49UCP","SWIR2",-10,"True",1.21164574351861,1.54473572306119,4.98836306097622,35.8355356387425,0.947509968267473,2.30161213784475,"49UCP_B12_10_D",2020,10,"49UCP_B12","Mongolia"
"55HEV","SWIR2",-10,"True",0.908586168754801,1.7789114109618,0.802072830768838,34.7323003729875,0.969133609128588,2.37550814343057,"55HEV_B12_10_D",2020,10,"55HEV_B12","Australia"
"10TES","RedEdge",15,"False",-6.67203274478206,6.68800448200224,-43.6133648862947,44.6047081537953,0.912276731563971,3.25041095780091,"10TES_B05_15_I",2020,15,"10TES_B05","USA East"
"17SNB","RedEdge",15,"False",-11.759042442598,11.7705136918657,-77.296421052142,77.4341730058272,0.684702913653696,5.09719595292727,"17SNB_B05_15_I",2020,15,"17SNB_B05","USA West"
"20MMD","RedEdge",15,"False",-1.85211001849087,2.0589636503818,-5.29936409194197,6.61103073132423,0.944917312066995,1.47363385018602,"20MMD_B05_15_I",2020,15,"20MMD_B05","Brazil"
"32TMT","RedEdge",15,"False",-0.171964098858073,1.91761097734483,-9.98343663258105,16.6591610363821,0.985158794891722,2.44990658011212,"32TMT_B05_15_I",2020,15,"32TMT_B05","Switzerland"
"32UQU","RedEdge",15,"False",-1.79573388726039,1.99666883034691,-13.8482416409679,28.3327919064865,0.971788372664855,2.32672580931435,"32UQU_B05_15_I",2020,15,"32UQU_B05","Germany"
"33NTG","RedEdge",15,"False",-0.186375645244011,1.22802291327695,9.94690631407879,21.3469399281748,0.993572436445904,1.71037924474057,"33NTG_B05_15_I",2020,15,"33NTG_B05","Cameroon"
"34UFD","RedEdge",15,"False",-1.30822837027818,1.5682260102925,-10.1348975752559,33.9846340380822,0.96502842332405,1.84756618037357,"34UFD_B05_15_I",2020,15,"34UFD_B05","Poland"
"35VML","RedEdge",15,"False",-0.841565588341599,0.920925852020383,-21.4008814389163,25.5267433163028,0.899457316248716,0.894549218102004,"35VML_B05_15_I",2020,15,"35VML_B05","Finland"
"49NHC","RedEdge",15,"False",-4.40184583299219,4.63177182847719,-10.6012437236591,11.4849210410101,0.944836498427039,2.71480905956088,"49NHC_B05_15_I",2020,15,"49NHC_B05","Malaysia"
"49UCP","RedEdge",15,"False",-2.54673747180067,2.60828646213539,-90.6995595568728,94.4228119228305,0.813411176947151,2.90445272978901,"49UCP_B05_15_I",2020,15,"49UCP_B05","Mongolia"
"55HEV","RedEdge",15,"False",-2.63695112120399,2.90951146195649,-26.6368018487817,48.9734941204214,0.953889280821034,3.12900883918712,"55HEV_B05_15_I",2020,15,"55HEV_B05","Australia"
"10TES","NIR2",15,"False",-1.51636352787729,2.92846509933976,0.80347605210283,21.6734521867199,0.938384525011702,3.08373696507327,"10TES_B8A_15_I",2020,15,"10TES_B8A","USA East"
"17SNB","NIR2",15,"False",-0.423917091533261,2.15082557553915,-0.212027451558154,11.1719968234494,0.896577753225158,2.75828184720362,"17SNB_B8A_15_I",2020,15,"17SNB_B8A","USA West"
"20MMD","NIR2",15,"False",1.39476557251066,1.84823085673382,4.00200261316242,5.80914755108414,0.929399239495717,1.74670378836094,"20MMD_B8A_15_I",2020,15,"20MMD_B8A","Brazil"
"32TMT","NIR2",15,"False",-0.66948182380405,1.20671414425876,2.10244296694492,11.4529724292703,0.991630357042153,1.55392388173076,"32TMT_B8A_15_I",2020,15,"32TMT_B8A","Switzerland"
"32UQU","NIR2",15,"False",0.499647991057665,2.46685934251387,35.4427333201371,47.7339387121391,0.933619256440638,3.17202818544248,"32UQU_B8A_15_I",2020,15,"32UQU_B8A","Germany"
"33NTG","NIR2",15,"False",2.89714619834022,6.60612521399389,50.1768453700715,61.7215063306617,0.943765587296011,7.62328557392908,"33NTG_B8A_15_I",2020,15,"33NTG_B8A","Cameroon"
"34UFD","NIR2",15,"False",2.98254694285009,3.35152063898335,64.9679589131449,68.2906980463283,0.777152227647788,2.95469285036861,"34UFD_B8A_15_I",2020,15,"34UFD_B8A","Poland"
"35VML","NIR2",15,"False",0.0294897878295316,1.21637410289256,9.12355123861212,30.6864519947659,0.628427503268955,1.5669167412903,"35VML_B8A_15_I",2020,15,"35VML_B8A","Finland"
"49NHC","NIR2",15,"False",-3.65341230777264,4.73078903351736,-8.23209309912899,11.8885494270528,0.863041170069851,4.12969673591652,"49NHC_B8A_15_I",2020,15,"49NHC_B8A","Malaysia"
"49UCP","NIR2",15,"False",4.98012011340234,5.69639665361843,93.1127133221444,99.8439689371325,0.458971674739064,3.96867827714574,"49UCP_B8A_15_I",2020,15,"49UCP_B8A","Mongolia"
"55HEV","NIR2",15,"False",3.46147851241787,4.36571272221315,67.3330092563383,72.5302480087523,0.86871922872154,3.98877385801814,"55HEV_B8A_15_I",2020,15,"55HEV_B8A","Australia"
"10TES","SWIR1",15,"False",0.490914089838385,0.75068410636512,4.33066036900225,6.53299852708626,0.992022899799816,1.0023639881411,"10TES_B11_15_I",2020,15,"10TES_B11","USA East"
"17SNB","SWIR1",15,"False",0.654522221901378,2.47822611702534,3.76147357179684,12.2460769164696,0.85860083589262,3.20870798325456,"17SNB_B11_15_I",2020,15,"17SNB_B11","USA West"
"20MMD","SWIR1",15,"False",-2.40285319434875,2.44690025150008,-7.79704800591596,8.07295776471677,0.932286574734581,1.6869539683589,"20MMD_B11_15_I",2020,15,"20MMD_B11","Brazil"
"32TMT","SWIR1",15,"False",-0.0496642750003068,0.700197939902468,1.40126283407178,6.21675345717444,0.994217236989281,1.10642711260753,"32TMT_B11_15_I",2020,15,"32TMT_B11","Switzerland"
"32UQU","SWIR1",15,"False",0.713434971633401,0.949555082219503,10.735395994448,18.3177585191909,0.984989419001347,1.45022203325778,"32UQU_B11_15_I",2020,15,"32UQU_B11","Germany"
"33NTG","SWIR1",15,"False",-2.13359450326096,2.44070551100516,-12.5755563172675,29.7559554444445,0.992425117175058,2.26909965894149,"33NTG_B11_15_I",2020,15,"33NTG_B11","Cameroon"
"34UFD","SWIR1",15,"False",0.436095383483971,1.05574257190985,-2.86183703211647,32.4087188535429,0.960161135023028,1.43652105731081,"34UFD_B11_15_I",2020,15,"34UFD_B11","Poland"
"35VML","SWIR1",15,"False",0.774285485843329,1.09165661822007,15.6395917823369,25.4956913755943,0.873538404992077,1.16362575683068,"35VML_B11_15_I",2020,15,"35VML_B11","Finland"
"49NHC","SWIR1",15,"False",-3.45187587639521,4.25501140142158,-7.66364932570483,10.5593914491872,0.907198708526242,3.50313069064622,"49NHC_B11_15_I",2020,15,"49NHC_B11","Malaysia"
"49UCP","SWIR1",15,"False",0.909616448853318,2.06343837270895,17.2575787849149,48.4703353972355,0.829537303151158,3.18753970498461,"49UCP_B11_15_I",2020,15,"49UCP_B11","Mongolia"
"55HEV","SWIR1",15,"False",4.43864315684276,4.67108666869247,49.3150104039121,58.4995359579915,0.857836760831889,4.46526008457089,"55HEV_B11_15_I",2020,15,"55HEV_B11","Australia"
"10TES","SWIR2",15,"False",1.69743413676374,1.7935780233054,9.63572895833356,11.3904737596103,0.985648860035149,1.38939335235241,"10TES_B12_15_I",2020,15,"10TES_B12","USA East"
"17SNB","SWIR2",15,"False",-0.0797605444316279,2.94230211972217,-1.71295159822441,14.1787540154685,0.829014611215985,3.90699483373669,"17SNB_B12_15_I",2020,15,"17SNB_B12","USA West"
"20MMD","SWIR2",15,"False",-0.805291971986034,1.00516044599368,-2.25261690144561,3.29366153758175,0.96777566613456,1.07297912063631,"20MMD_B12_15_I",2020,15,"20MMD_B12","Brazil"
"32TMT","SWIR2",15,"False",0.776432505223525,1.36736650729141,8.61493826220283,11.7926634630208,0.988830549175541,1.58187007206644,"32TMT_B12_15_I",2020,15,"32TMT_B12","Switzerland"
"32UQU","SWIR2",15,"False",2.26629663339935,2.37214192995019,15.8412766682541,25.1131650422032,0.984956424608347,2.6294301623645,"32UQU_B12_15_I",2020,15,"32UQU_B12","Germany"
"33NTG","SWIR2",15,"False",-2.23531180061826,2.30413562032233,-23.6334290643788,28.1260295457241,0.992585247641376,2.01207801180083,"33NTG_B12_15_I",2020,15,"33NTG_B12","Cameroon"
"34UFD","SWIR2",15,"False",1.10848256951768,1.34331007964906,7.58275249744253,28.2928706605138,0.975402559035302,1.51013977491168,"34UFD_B12_15_I",2020,15,"34UFD_B12","Poland"
"35VML","SWIR2",15,"False",4.32993659822942,4.50710778323191,55.9808795957721,65.8282777490772,0.782851017712405,3.05589984088968,"35VML_B12_15_I",2020,15,"35VML_B12","Finland"
"49NHC","SWIR2",15,"False",-4.22616639217938,5.29768717439035,-9.40482333433348,13.0967236797223,0.853242622812666,4.32963096365979,"49NHC_B12_15_I",2020,15,"49NHC_B12","Malaysia"
"49UCP","SWIR2",15,"False",0.614041308981131,1.60329347736564,-11.0018132480752,44.8159113015896,0.902055987619035,2.51328821001703,"49UCP_B12_15_I",2020,15,"49UCP_B12","Mongolia"
"55HEV","SWIR2",15,"False",5.40894227482525,5.85033906117369,55.0895749897137,76.5831001174212,0.866308622387932,5.06005236138885,"55HEV_B12_15_I",2020,15,"55HEV_B12","Australia"
"10TES","RedEdge",-15,"True",-8.0688670356871,8.078582315093,-53.7634732719494,54.3732008529453,0.875262950632404,3.83928282333837,"10TES_B05_15_D",2020,15,"10TES_B05","USA East"
"17SNB","RedEdge",-15,"True",-11.8370286748961,11.8391581914423,-78.0237632153435,78.1107900898783,0.720885379668533,4.7022910420676,"17SNB_B05_15_D",2020,15,"17SNB_B05","USA West"
"20MMD","RedEdge",-15,"True",1.10073529486521,1.3959644634149,3.15021612927087,4.30206479713154,0.958507081131332,1.31478772411022,"20MMD_B05_15_D",2020,15,"20MMD_B05","Brazil"
"32TMT","RedEdge",-15,"True",0.10216173104968,1.87366331202539,-7.98928145116527,15.6997843680842,0.98659293191932,2.41287078039718,"32TMT_B05_15_D",2020,15,"32TMT_B05","Switzerland"
"32UQU","RedEdge",-15,"True",-2.69975194321185,2.89241649277293,-20.9614186745972,36.664043452253,0.960743579449344,3.24018053345031,"32UQU_B05_15_D",2020,15,"32UQU_B05","Germany"
"33NTG","RedEdge",-15,"True",0.231119773277374,1.3402029644003,-2.59779113271082,18.3950554295296,0.993680923549833,1.87686048557902,"33NTG_B05_15_D",2020,15,"33NTG_B05","Cameroon"
"34UFD","RedEdge",-15,"True",-1.33741795188092,1.43132737930462,-40.8682390657998,44.6539677263032,0.956355867840487,1.40633547607853,"34UFD_B05_15_D",2020,15,"34UFD_B05","Poland"
"35VML","RedEdge",-15,"True",-0.227506160808045,0.821288415341501,-9.46325501007192,22.6401601641767,0.872409114111902,1.1192579564091,"35VML_B05_15_D",2020,15,"35VML_B05","Finland"
"49NHC","RedEdge",-15,"True",-2.86458957076566,3.73807782240982,-7.10108436099527,9.61541353829563,0.893134337604357,3.73772746675249,"49NHC_B05_15_D",2020,15,"49NHC_B05","Malaysia"
"49UCP","RedEdge",-15,"True",-3.03440231878164,3.04800387705934,-108.526886246327,109.707393785475,0.756176553494815,3.27218139812284,"49UCP_B05_15_D",2020,15,"49UCP_B05","Mongolia"
"55HEV","RedEdge",-15,"True",-1.1509507842763,2.12928601629314,-17.2470377134727,47.7008908173155,0.938025603309757,2.63971863985398,"55HEV_B05_15_D",2020,15,"55HEV_B05","Australia"
"10TES","NIR2",-15,"True",0.322187378480671,1.5847647598106,9.21462522656972,15.6292115292585,0.958517712239521,2.41418681648181,"10TES_B8A_15_D",2020,15,"10TES_B8A","USA East"
"17SNB","NIR2",-15,"True",-2.47976555687325,3.17636254068261,-9.41765148559502,15.5032046450723,0.867759776850151,3.17321503835361,"17SNB_B8A_15_D",2020,15,"17SNB_B8A","USA West"
"20MMD","NIR2",-15,"True",2.29923869127554,2.58512195421551,6.53313867333563,7.70965086566796,0.933413705333255,1.7732591991543,"20MMD_B8A_15_D",2020,15,"20MMD_B8A","Brazil"
"32TMT","NIR2",-15,"True",-0.177853746984478,0.843186472247949,2.32945602538322,9.23179395681469,0.993352209900173,1.19636732909282,"32TMT_B8A_15_D",2020,15,"32TMT_B8A","Switzerland"
"32UQU","NIR2",-15,"True",0.284217783050242,2.51343953221323,33.8367729426255,47.6510543492229,0.936546985119587,3.24076416981409,"32UQU_B8A_15_D",2020,15,"32UQU_B8A","Germany"
"33NTG","NIR2",-15,"True",3.26086669003685,6.75107602184396,51.4956196578303,62.2527591722415,0.944350401884744,7.73688097306955,"33NTG_B8A_15_D",2020,15,"33NTG_B8A","Cameroon"
"34UFD","NIR2",-15,"True",3.85983782846853,3.94107375225144,71.7052515908321,72.7919878468951,0.798071205448062,2.95425633821813,"34UFD_B8A_15_D",2020,15,"34UFD_B8A","Poland"
"35VML","NIR2",-15,"True",0.946867048813236,1.2031222848401,26.1692381851455,30.5109765221045,0.798667359241091,1.212435745865,"35VML_B8A_15_D",2020,15,"35VML_B8A","Finland"
"49NHC","NIR2",-15,"True",-2.06290947185714,3.59754234989458,-4.40490843107384,9.26540498348992,0.869029070284561,4.04350104149473,"49NHC_B8A_15_D",2020,15,"49NHC_B8A","Malaysia"
"49UCP","NIR2",-15,"True",10.5489331250401,10.570407377238,124.595466927215,124.782095842315,0.742945451709669,3.91412881042351,"49UCP_B8A_15_D",2020,15,"49UCP_B8A","Mongolia"
"55HEV","NIR2",-15,"True",3.53802487238477,3.92446225826891,67.2702825149165,69.3566446202841,0.912035363086365,3.23887179073708,"55HEV_B8A_15_D",2020,15,"55HEV_B8A","Australia"
"10TES","SWIR1",-15,"True",-0.37235325163139,0.889852874787447,0.882010702914227,7.46885935978258,0.989952724836271,1.16313958022041,"10TES_B11_15_D",2020,15,"10TES_B11","USA East"
"17SNB","SWIR1",-15,"True",-0.75874569431893,1.94227930389256,-3.06815725581184,9.29665124142486,0.906478372841921,2.64339099543839,"17SNB_B11_15_D",2020,15,"17SNB_B11","USA West"
"20MMD","SWIR1",-15,"True",-3.41443662852717,3.47631152943142,-10.9834044590416,11.4894723264159,0.897106261091194,1.96216381102841,"20MMD_B11_15_D",2020,15,"20MMD_B11","Brazil"
"32TMT","SWIR1",-15,"True",-0.0809729746266605,0.651701258644141,-0.586662539319514,5.95821378185735,0.994801882662792,1.0268942019258,"32TMT_B11_15_D",2020,15,"32TMT_B11","Switzerland"
"32UQU","SWIR1",-15,"True",-0.192541469269339,0.871505992041338,-1.27360444271669,17.4028718358236,0.984625937201556,1.40041363284077,"32UQU_B11_15_D",2020,15,"32UQU_B11","Germany"
"33NTG","SWIR1",-15,"True",-2.08589268105743,2.29796862329008,-6.60470761891695,20.5244209877422,0.99228327353169,2.24046020694235,"33NTG_B11_15_D",2020,15,"33NTG_B11","Cameroon"
"34UFD","SWIR1",-15,"True",-0.411463361850819,1.03249655366072,-11.8169284534467,31.6316613825602,0.94974180911624,1.46607880342972,"34UFD_B11_15_D",2020,15,"34UFD_B11","Poland"
"35VML","SWIR1",-15,"True",0.949959609724612,1.12002897089048,19.4300204921344,26.5854965884889,0.884012655179473,1.05822812976071,"35VML_B11_15_D",2020,15,"35VML_B11","Finland"
"49NHC","SWIR1",-15,"True",-2.68464628508612,3.10279015111865,-6.27507818420384,7.71225823990003,0.945850483203286,2.65205602447824,"49NHC_B11_15_D",2020,15,"49NHC_B11","Malaysia"
"49UCP","SWIR1",-15,"True",1.20998692040215,1.8048853112109,8.10081430782898,46.0965445053461,0.915189164778534,2.43591058985329,"49UCP_B11_15_D",2020,15,"49UCP_B11","Mongolia"
"55HEV","SWIR1",-15,"True",4.39903932562974,4.54397518587338,52.1464700735982,58.6221776526345,0.898663166873414,3.82937981185095,"55HEV_B11_15_D",2020,15,"55HEV_B11","Australia"
"10TES","SWIR2",-15,"True",2.18089038714524,2.28661040284364,10.2393351753034,12.4940252202059,0.98755264191193,1.47011261025699,"10TES_B12_15_D",2020,15,"10TES_B12","USA East"
"17SNB","SWIR2",-15,"True",0.252627057956189,1.86791398231069,0.403971572443269,9.07672430882147,0.924906075279163,2.50356218172917,"17SNB_B12_15_D",2020,15,"17SNB_B12","USA West"
"20MMD","SWIR2",-15,"True",0.954066721382217,1.29386425762241,2.98398528329858,4.07448598056413,0.947881721538675,1.35232129324656,"20MMD_B12_15_D",2020,15,"20MMD_B12","Brazil"
"32TMT","SWIR2",-15,"True",0.69905235726974,1.27729831998763,7.71942511421515,11.1163783271034,0.99027577606337,1.48586335888152,"32TMT_B12_15_D",2020,15,"32TMT_B12","Switzerland"
"32UQU","SWIR2",-15,"True",2.10204500655609,2.23509037283744,16.0758161497489,24.8438906084671,0.983331827103144,2.61633362947045,"32UQU_B12_15_D",2020,15,"32UQU_B12","Germany"
"33NTG","SWIR2",-15,"True",-0.766490547517591,0.928369386426826,-4.58651900651495,11.8742248355432,0.997958229115331,1.06165789459406,"33NTG_B12_15_D",2020,15,"33NTG_B12","Cameroon"
"34UFD","SWIR2",-15,"True",0.824344450026993,1.46610912458821,-5.05376053597259,38.1188654559013,0.953336030609894,1.92787192778292,"34UFD_B12_15_D",2020,15,"34UFD_B12","Poland"
"35VML","SWIR2",-15,"True",2.95010346739994,2.97132473991308,46.4409431614194,48.1067564303475,0.906200454011927,1.85093363382403,"35VML_B12_15_D",2020,15,"35VML_B12","Finland"
"49NHC","SWIR2",-15,"True",-1.42243970695725,2.54013923205649,-2.92105536245678,6.30137677014952,0.935824205119999,2.89889826500821,"49NHC_B12_15_D",2020,15,"49NHC_B12","Malaysia"
